label,Bin1_Var,Bin1_Max,Bin2_Var,Bin2_Max,Bin3_Var,Bin3_Max,Bin4_Var,Bin4_Max,Bin5_Var,Bin5_Max,TD_Std,TD_Skew,TD_Kurtosis,TD_Median,TD_AbsDev,TD_Q1,TD_Q3,TD_IQR,TD_PCC
Normal,0.0004884604174279775,0.0006588828476738478,0.00044588838993570127,0.000583764066197539,0.00041304793797294697,0.0005274813247187916,0.0003698741956584162,0.0004536557334425277,0.0003489646109819663,0.00042917659515053186,0.0014064431689645555,11.56965150609785,146.35662822380885,8.661880268655107e-05,0.00039897887007791437,3.6802095513011845e-05,0.00017718506866783846,0.00014038297315482662,0.19426246967357405
Normal,0.000422313974651416,0.0005402227628085187,0.00037957711800542626,0.0004893397357866984,0.0003529645257454518,0.00045134959394038806,0.00032459538846498414,0.0003985685793845357,0.00031496915828559455,0.0003769213005074217,0.0012783860372219363,6.774022976675682,50.57074043977884,9.062020437724594e-05,0.0004981390240965123,3.49828733132604e-05,0.0002558879071603664,0.00022090503384710603,0.6122981590510371
Normal,0.0005952838525847603,0.000757000330603119,0.0005457739008474792,0.0007076896054164897,0.0005021891668248035,0.0006290357261389199,0.00047265578782419097,0.0005854933264919944,0.00044797192801876906,0.0005715890606328475,0.0015732049722233278,12.130161141617986,157.59380451457488,7.79892685825859e-05,0.00042123196917261027,3.172809735252761e-05,0.00016558843476065647,0.00013386033740812886,0.15040109258461318
Normal,0.00025301581962747244,0.0003237812716798915,0.0002284530244796028,0.00029916603869735247,0.00019998745314480973,0.0002484029839019685,0.00018206377573918791,0.00022176616059335752,0.0001627362132352115,0.00019745945037538643,0.0009717128684635033,6.835844092018219,50.123366417135486,5.937201419391706e-05,0.000362042584512043,2.7713113178694156e-05,0.00016869169732924104,0.00014097858415054688,0.5941651064997987
Normal,0.0005036724469171924,0.0006342944405215208,0.0004625570610170413,0.0005858735282414132,0.00041946226574198636,0.0005344255457789077,0.00038986696732004,0.0004731541601943001,0.00036452984983113243,0.0004269387920128755,0.0014011639973803586,6.936154262916014,51.64702101380413,0.00011153154932422668,0.0005243136614797751,5.0928714581709225e-05,0.00025749516454869303,0.0002065664499669838,0.5146948298298368
Normal,0.00046776570979739033,0.0005942169886346102,0.0004288697785975881,0.0005451402918248828,0.0004022259749751803,0.0005016066306370854,0.00036845137053054396,0.00044636626841305596,0.0003485202504236532,0.0004368333803292501,0.0013587711527042455,6.84579649264933,49.9719220200766,0.00011044566089773699,0.0005101924615602922,5.699362567145171e-05,0.0002621685677818981,0.0002051749421104464,0.5325317226735264
Normal,0.0004587855518601119,0.0005568016081366807,0.0004241207006489329,0.0005355226300458931,0.0003876678906884584,0.0004938221523200885,0.00035708342736440863,0.00043740525633675464,0.0003360553139967152,0.0004175892661744549,0.0013375726169626654,6.698092419217885,48.483821274121645,0.00011110638694129808,0.000512216019796586,4.312117085122978e-05,0.0002609966069197485,0.00021787543606851872,0.5913704186687487
Normal,0.00023967541357703954,0.00029995694815380096,0.00021639464683266394,0.0002764686911652051,0.00019605453811273685,0.0002585023213926733,0.00017541238695239776,0.0002129865892481465,0.00016185795706309013,0.00019281963957015397,0.0009769208407352447,10.5150634049788,122.06744229848496,4.3802725433652966e-05,0.000271083392351532,2.0240884117751773e-05,9.149830878982193e-05,7.125742467207016e-05,0.3105102623954155
Normal,0.0004611497239432719,0.0005769628529949332,0.00042663516921749405,0.0005621673058524233,0.0003905400239448369,0.000511476777438118,0.0003667274826906414,0.00046151552328021084,0.00034176835934306995,0.00040899079676505625,0.0013507765272664936,7.0240609778798975,53.00904872927989,0.00010981189063330433,0.0005004370345713544,5.088499897954988e-05,0.00024499890667472723,0.00019411390769517734,0.5094236456718388
Normal,0.00034535862756955354,0.00043478352669764524,0.0003222423834497207,0.00041330439386485834,0.00028334160472524297,0.00036432742524928745,0.00025677237319469276,0.00032239089703789094,0.00023393625756300095,0.00027753422137447937,0.0011443569097537654,6.948898912131856,53.970272448490846,8.81276123399068e-05,0.00044472999897913833,3.726378643747104e-05,0.0002358005878378122,0.0001985368014003412,0.6235662443447644
