label,Bin1_Var,Bin1_Max,Bin2_Var,Bin2_Max,Bin3_Var,Bin3_Max,Bin4_Var,Bin4_Max,Bin5_Var,Bin5_Max,TD_Std,TD_Skew,TD_Kurtosis,TD_Median,TD_AbsDev,TD_Q1,TD_Q3,TD_IQR,TD_PCC
Normal,0.0006108374652155865,0.0010723440006800641,0.0006015093596064723,0.0010092949167460244,0.00045758588416668306,0.0008376743194483674,0.0004925048319526334,0.0009042594463211298,0.0004832219779974252,0.000993701073371161,0.001536035868526885,12.430154590878324,164.32144721456643,0.0003585419621335012,0.00043791478358472203,0.00013628484567843085,0.0005794172019726342,0.00044313235629420334,0.02807519726768339
Normal,0.0004026663214225884,0.0007589434006673089,0.0004312582855019011,0.0007773357816704363,0.0003337786564806322,0.0006021232471658763,0.00037631685364498816,0.0007176796834404754,0.00028745599040764125,0.0005469637764484762,0.001235071093820769,6.766468283336362,52.14876077039913,0.00031200992705598626,0.0004887017837811402,0.00013124437885485396,0.000564671586992088,0.000433427208137234,0.6109780282760781
Normal,0.0005084248611429633,0.0007912485481587091,0.0004741351759142293,0.0007696881867203206,0.0003980837254179222,0.0007408272974735991,0.0003621602705850763,0.0006447383048199976,0.00039039333253671887,0.0006748995344832013,0.0013469659359680915,7.235551631900804,59.09694039472215,0.00029064100924729337,0.0005170006861074204,0.00013366400547093417,0.0005169871837923658,0.0003833231783214316,0.4299817122098978
Normal,0.0003202187772276978,0.0005101495830420699,0.0003206648323712916,0.0005388975749793152,0.00026880202880956943,0.0005606424684780408,0.00027079032167327827,0.0005144117180426843,0.00023353466614592643,0.00036691862729330263,0.0010845945155506657,6.688117547012474,48.74800827289312,0.0002636205880234676,0.0004175321435621767,0.00012464065067983914,0.0004614090813191132,0.00033676843063927406,0.5663996591641048
Normal,0.000406052059186019,0.0006987873115337837,0.00040578168790667755,0.0006815029805824353,0.00031396630950937537,0.0004706083443266303,0.0003447631718544393,0.0006187436464549074,0.0002847266586264351,0.0005670535402360902,0.0011972693481275285,6.889354406695427,53.81101964518864,0.0003417599137639745,0.00047970271149780884,0.0001483297869786746,0.0005687731168876524,0.0004204433299089778,0.6073720628414826
Normal,0.00048767404116827957,0.0009804108336675958,0.00047332721148177594,0.0008495870181998136,0.00044112166257689905,0.0009673919549006694,0.0003498966625302723,0.0007104233546644137,0.0003415651978940069,0.0005845955254803505,0.0013352944873386231,9.386713572363877,103.10906405381473,0.0003195849241219063,0.00046424237407709825,0.00018067833079353756,0.0005939309280992856,0.000413252597305748,0.30648761309083217
Normal,0.0007901247872189413,0.0015917540561597148,0.0007829150441851197,0.0013391255203583606,0.0005940047178396336,0.0010068366430292675,0.0007121554310970988,0.0010613447526376409,0.0006296083869124036,0.0010742435702370736,0.0017377535194616589,9.416479688628758,100.47517185435416,0.00039567678357368665,0.0005827837872584064,0.00021476897413008858,0.0007369730629712163,0.0005222040888411277,0.31952337383785473
Normal,0.0006448173518075794,0.0012204479581820796,0.0006466343006466363,0.0012085646002495357,0.0005292737777621672,0.0011064520744578684,0.0004821681395076934,0.0008791378634089434,0.0004607348422962447,0.0007812005344115184,0.001578871610770106,12.428894435413016,164.17813286717356,0.0003310175876594028,0.00044171690567176353,0.0001646422024011695,0.00054179873820711,0.00037715653580594054,0.0327183744822411
Normal,0.000552168228775788,0.0009107134051801797,0.0004261388831241422,0.0007748753042622921,0.000345496263449288,0.0005588979228087965,0.0003312988008657623,0.0007242178983353505,0.00032811157236984923,0.0005937541136617666,0.0012958835996092835,7.816721333493756,70.72310952234439,0.0002864177009127474,0.0004943744518684711,0.00014046730978614346,0.0005868866741273104,0.0004464193643411669,0.383344494908412
Normal,0.0005343612446586333,0.0009166201880250736,0.0005076040408046464,0.0010228793086783194,0.00042072949722722706,0.0007142592790731448,0.00038440809711706204,0.0006778895618075001,0.00039007302792077025,0.0007467693428535823,0.0013704630818056828,6.374866190857461,44.11659432419257,0.0003414985460997007,0.0005445152342363331,0.00016279367239288838,0.0005283188582004364,0.00036552518580754807,0.5530281402596766
Normal,0.0003397555966409246,0.0005957966752799496,0.0003379069313586173,0.0005989042784194544,0.00034654092582013486,0.0005422432067776033,0.0003250863080129233,0.0005413688183157476,0.00031041074225287505,0.0005635185762893572,0.0011883056037247006,8.019005660774628,71.78446269397558,0.00026504861058870914,0.0004352538942602599,0.00014207259700256677,0.0005127655306513554,0.00037069293364878865,0.6237874786248933
