label,Bin1_Var,Bin1_Max,Bin2_Var,Bin2_Max,Bin3_Var,Bin3_Max,Bin4_Var,Bin4_Max,Bin5_Var,Bin5_Max,TD_Std,TD_Skew,TD_Kurtosis,TD_Median,TD_AbsDev,TD_Q1,TD_Q3,TD_IQR,TD_PCC
Normal,0.0004269262139363632,0.000551040755046794,0.0003881157529904971,0.000496581699635796,0.0003503056359985569,0.0004459987563831894,0.0003316548652032574,0.00040038125445614,0.00031748290956523726,0.0003567077799724084,0.0013198601488120334,11.750698409303896,149.93037624489716,6.882038757512074e-05,0.0003681066229490608,2.9822817144372126e-05,0.00014959242099224618,0.00011976960384787406,0.18959578770661822
Normal,0.000755852777543612,0.0009782071257398671,0.0006812510905843895,0.0008572179329040579,0.0006011203160043577,0.0007654154879872176,0.0005333950782091597,0.0006830686247184163,0.00047629144565823606,0.0005871748855828034,0.0016897671993150942,9.282800003201594,99.78653633239297,9.691751086423261e-05,0.000565277875510651,4.3096819129531e-05,0.00023186344685153796,0.00018876662772200696,0.6502717244768901
Normal,0.0007104039571504641,0.0008975470672859859,0.0006490475514491847,0.0008127871018536255,0.0006007841666230215,0.0007480291386805062,0.0005534724306821969,0.0006958550451812684,0.0005317218625628139,0.0006570267155926175,0.0017248886264352222,12.942685501310056,173.32446364753892,6.221463559085879e-05,0.0003951155320986382,3.137277803829056e-05,0.0001521961596186665,0.00012082338158037593,0.03262277547965395
Normal,0.00034059374460519113,0.00041127104237460605,0.000328061443489714,0.0003757645339760327,0.0003146911302730161,0.0003395419084367245,0.00031128009168431806,0.00033567139494730105,0.0003092834659830489,0.00035282325065174474,0.0012168511840682796,7.845490979391473,68.10444757907788,6.917571954998665e-05,0.00044544872066962026,2.9307497526930637e-05,0.00018847254015917655,0.00015916504263224592,0.6637503741379782
Normal,0.0004985888729906815,0.0006380393368409378,0.00046434032349069445,0.0005933578629233171,0.0004274799955165826,0.0005435694909305639,0.0003924910786851532,0.0004904650606206429,0.0003622466004229894,0.0004557448917139319,0.0014213504442528442,9.50298539567349,103.40434527348351,9.439351743656036e-05,0.00046067284190946307,4.2334204728161315e-05,0.00020841209675379497,0.00016607789202563366,0.33056140091832076
Normal,0.0003796208702287933,0.0004684373545320593,0.0003626304477194274,0.00046516511494543937,0.0003379296663505222,0.00039792457996567967,0.00032614808286403904,0.0003827760286570688,0.0003124081070613818,0.00033822675435279026,0.0012571657329824351,7.85327342441625,68.38638789245601,7.37496826980077e-05,0.0004574372090762216,2.9184987664623098e-05,0.0002471428916342171,0.000217957903969594,0.6685175633798928
Normal,0.0003424099095264429,0.00040946099898213394,0.0003296110668227001,0.00039949575431193885,0.00031549907331904415,0.0003377485023574064,0.0003101282139493271,0.0003464925026542952,0.00031015215001001554,0.0003295752724665674,0.0012160821930863256,6.805090276735753,49.88104567426541,7.91873077682974e-05,0.00045774777478893385,3.2953637735760327e-05,0.00021222178804706092,0.00017926815031130058,0.589430870892414
Normal,0.0006790086581233253,0.0008180641238496434,0.0006356852984161228,0.0008455493978748752,0.0005798147211136689,0.0007419250042699529,0.00053883381288158,0.0006776431287617293,0.000515684495752595,0.0006289923193366086,0.0016876624552947261,12.163950199749438,157.5240639609834,9.401182487457852e-05,0.00043170461611145107,4.4641024032350215e-05,0.0001761196037268015,0.00013147857969445127,0.15960316866339513
Normal,0.000518913050516695,0.0006468414445210918,0.0004770922950854225,0.0006136513079473325,0.0004393056360400112,0.0005553137977629855,0.0004119465890765774,0.0005116898529872474,0.0003846585100822342,0.00046097828467923355,0.0014408342113655173,8.111066972794626,74.49953911372769,9.180329270636617e-05,0.000503354728287473,3.959652353151694e-05,0.00024181823810812752,0.00020222171457661057,0.4208089719402726
Normal,0.00042680340354290993,0.0005355482480343761,0.00040357142738163266,0.0005005325071964623,0.00037084225778662844,0.00048248105665488005,0.0003515940457135157,0.0004236615795524626,0.0003307405793404789,0.0003636879957633683,0.0013126158212669846,7.559605878095904,64.3913874006579,9.758290265374206e-05,0.0004992080941387778,3.214208196499218e-05,0.0002422212195307596,0.00021007913756576743,0.6601903863570543
Normal,0.0004630175890867028,0.0005824884679356135,0.00042710768171199076,0.0005423480993569158,0.0003912396550583624,0.0005046443456666414,0.00036619217927149684,0.00044403310790915,0.0003503332005238912,0.0004123659189816678,0.0013505061176291597,6.702052079489354,47.9555152871527,0.00011936023125360876,0.0005157734126120126,4.865456714112099e-05,0.0002567700178815921,0.00020811545074047113,0.5710319200891805
Normal,0.00035465552448135364,0.00043152600320004337,0.0003397858845589813,0.0003889866552027068,0.0003188774028524215,0.00034232105267440366,0.00031716774964948423,0.0003400536617699009,0.0003123479486838034,0.00034106457105513365,0.0012301653336558253,7.642217189106247,65.22402232788883,6.444223380833132e-05,0.00045781067741043104,2.882230292991683e-05,0.00022337063616284695,0.00019454833323293014,0.6626117850862188
Normal,0.0008071855774731543,0.0010869639201462429,0.0007206140164672567,0.0009081211218317927,0.0006406126699120397,0.000835380026166818,0.00057705545490639,0.0007333904786626943,0.0005287303280091806,0.0006470357051161976,0.0017494252109658247,9.647440152431608,106.38548038174933,9.652402220809537e-05,0.0005767815566943259,4.197950369809472e-05,0.0003034663380919378,0.0002614868343938431,0.6676648556610745
Normal,0.0005961476053305336,0.000764562375410994,0.0005567094487386359,0.0006963381409540296,0.0005185279756815898,0.0006667797606402226,0.0004753931837378284,0.000628230755847979,0.00044337296802183834,0.0005399478905833738,0.0015913661678413338,12.920975051360728,172.90019258219274,6.661166920162374e-05,0.0003643368790795917,2.5516530983520544e-05,0.00014628544352317417,0.00012076891253965363,0.04800980815790914
Normal,0.00034250487387321173,0.00041888441101410254,0.0003354526138153719,0.00038201895344970393,0.0003150641498351143,0.00035383129496627605,0.00030655530595317894,0.0003383689699645407,0.000307008047490145,0.00033031454506653277,0.001224222647130502,6.934699677635516,50.49013687652986,5.6127156709002484e-05,0.00044056719674217187,2.2023096783729237e-05,0.00017776010342009807,0.00015573700663636884,0.5238383072573753
Normal,0.0006806602816385031,0.0008557116367801528,0.0006379126252994394,0.0008117735539979022,0.0005764857108868002,0.0007172709378198841,0.0005384431912376674,0.0006666501579941879,0.0005044860040791883,0.0006031868158095894,0.0016738527211916678,10.481574894826801,121.56485104167021,0.00010347551875141268,0.0004925797348642332,3.935371337444299e-05,0.00022118745932312478,0.0001818337459486818,0.2862097808110518
Normal,0.0006158014222186303,0.0008103673210582702,0.0005792571487847214,0.0007404682246980017,0.0005167725538329013,0.0006278392870841986,0.00048057682105393906,0.0005874461167662023,0.0004611048684668371,0.0005678927773399298,0.0016020326190752316,12.334269540487442,161.0578824462882,8.470537404533021e-05,0.0004005438676992073,4.3328635148444706e-05,0.00017675889750883874,0.00013343026236039402,0.14236175375804783
Normal,0.0004253631249305779,0.0005585970614173294,0.0003969983096383968,0.0005140353701940612,0.00036512774175300567,0.00046770716678911717,0.00033868899900294365,0.00039148843031385546,0.00032348091750503176,0.0003422102791482435,0.0013129361349757311,8.59795314600433,84.48826022358753,9.240459894670059e-05,0.00044754187212931086,4.2855015260561e-05,0.000212110293063341,0.00016925527780278,0.3964820465795204
Normal,0.0003408379076759561,0.0004024754881389792,0.000330347756226075,0.00035796383909927204,0.00031587239598249785,0.00034276759791130793,0.0003141621947038943,0.000340232892795558,0.00031115454238413805,0.0003491869795634162,0.0012293253111487039,7.280819072794264,56.60512995665753,5.598123859413332e-05,0.00042956106229224674,2.8699592838069974e-05,0.00017324731545406892,0.00014454772261599894,0.4882856293712045
Normal,0.000584985349997592,0.000767463087126187,0.0005515983025353436,0.0006942237263448034,0.0004915737703561943,0.0006036330670350394,0.00045398968654711963,0.0005798621150738898,0.00041329162476388265,0.0005029321146695582,0.0015503347379796657,11.721831065635723,148.07187328460705,9.020601215925509e-05,0.0004121804058809144,4.113795789700398e-05,0.0001776076025591376,0.00013646964466213364,0.19756880047556308
Normal,0.00032257573584160463,0.0003530579905915423,0.0003207655236681971,0.0003420689590263327,0.0003194904961416522,0.0003433824364296936,0.000312776270366242,0.0003482938463694412,0.00031449911177945845,0.000329429952721753,0.0012126501763370823,7.571881880495278,63.92546042597708,6.368595577452312e-05,0.0004511240407335753,2.555245189882685e-05,0.00020531637391656946,0.0001797639220177426,0.6499534075698367
