label,Bin1_Var,Bin1_Max,Bin2_Var,Bin2_Max,Bin3_Var,Bin3_Max,Bin4_Var,Bin4_Max,Bin5_Var,Bin5_Max,TD_Std,TD_Skew,TD_Kurtosis,TD_Median,TD_AbsDev,TD_Q1,TD_Q3,TD_IQR,TD_PCC
Normal,0.00044772824061259045,0.0005692853016736847,0.0004081405029549137,0.0005339353621918154,0.0003686861036389692,0.00046940813097129527,0.0003430654660866332,0.0004437595197052308,0.00031345854804123866,0.00038747231790197745,0.001334224557544195,10.200789731309662,118.05754722628811,9.115899417432184e-05,0.0004160993771967987,3.740462289716999e-05,0.00018740489820515412,0.00015000027530798413,0.28509134614154336
Normal,0.0002377711378358742,0.0003013260779729301,0.00021635164289276722,0.00029747217386941297,0.00019497720314594046,0.0002482432675688944,0.00017658947881541164,0.00021904773574316842,0.00016300082171576366,0.0002108793709807713,0.0009885525379076006,13.288031980022627,179.70452296788676,2.8933092500558617e-05,0.0001937036435399923,1.4893079970771324e-05,5.480785925719395e-05,3.991477928642262e-05,0.11830643956867849
Normal,0.00033378730677411197,0.00043104064450898545,0.0003104419322741165,0.00040993465136788127,0.0002803442290072397,0.0003467882438480988,0.0002555673615511901,0.00032273678960691713,0.00023800426907974302,0.00029540912766672957,0.0011408457715121974,7.65393830333003,65.47525625684034,6.818665167749539e-05,0.000425339186121244,1.933471586137298e-05,0.00021066950506320564,0.00019133478920183266,0.6586657154851102
Normal,0.00041960971143413143,0.0005253305248934803,0.00039057122425587937,0.0005132704924761904,0.0003551439480083713,0.00046181658336578204,0.0003320216510859519,0.0004281277692963038,0.0003000458497971916,0.0003669832282067366,0.0012838817559559222,6.774273429688111,48.867916464386155,9.167749847987681e-05,0.0004876157580072692,3.929199902550798e-05,0.00024253356184862412,0.00020324156282311613,0.5376105880679378
Normal,0.000739084197187158,0.0009538364833703081,0.0006959918129750603,0.0008757636831856813,0.0006377400192662152,0.0008223577042705542,0.0005915885886490725,0.0007385016303724971,0.0005562896781236449,0.0006883894619397758,0.0017741867285436105,12.934198555694067,173.156971168132,6.764012192309889e-05,0.0004059248734675919,3.302315571030423e-05,0.00014956650918424133,0.0001165433534739371,0.035622444262800125
Normal,0.0002811576902042358,0.0003688451776846639,0.0002516900038618126,0.000321162525292972,0.00022128207884073554,0.00028249202305610533,0.0001963054200726767,0.0002577625624224797,0.00017554320315474288,0.0002194681961785645,0.0010161264868874542,7.857277520526752,68.52977133651619,7.335240152198053e-05,0.0003725994637335799,2.6318089678715498e-05,0.00018962387513752574,0.00016330578545881025,0.6669611735188615
Normal,0.00024172231027801326,0.00030216393636591085,0.00022283588570712491,0.0002778397916157687,0.00020352774224230533,0.00027064704205513785,0.0001867656307796242,0.00023550547766620637,0.00017553016024684598,0.00021343281836042798,0.001010823048909803,13.472993630435091,183.44291441719463,2.5977736105585336e-05,0.0001874207618801112,1.3469272811830278e-05,5.385512513278062e-05,4.038585232095034e-05,0.051233735415610944
Normal,0.0003076874611959116,0.00037994547908873697,0.0002892868925398553,0.0003716818442162506,0.0002631732442710213,0.0003398768647102382,0.00024554754986619895,0.000314545125098619,0.00023230068854901428,0.0002915733086233329,0.0011147656860398928,6.813340558444106,48.7611908106805,5.8601883406325485e-05,0.00040927716830894674,2.5888508151275822e-05,0.00017348079391208356,0.00014759228576080775,0.5560133798871112
Normal,0.00048241229557515917,0.0006342442017002417,0.0004246327768165002,0.0005327223633022992,0.0003770180881007989,0.00046602343536483325,0.00033586525065047024,0.000411610553846032,0.0002975989729453326,0.00035933785820080317,0.0013692548920324844,12.838161874615393,171.36325141249802,4.1677390144454016e-05,0.0003256698025885623,1.7425515188683744e-05,0.00011086369551219547,9.343818032351173e-05,0.04722644414544052
Normal,0.0005052440045719616,0.0006610803289954471,0.0004676450685307426,0.0005882168079482916,0.0004348674034286914,0.0005556433681277843,0.00040460087159825095,0.0004988890429399155,0.00037843731977781775,0.00045181024593816157,0.0014329515686976088,8.788834435080325,88.56746995859403,9.577233056607526e-05,0.00048263130544359606,4.5436149395862736e-05,0.00021921527052985203,0.00017377912113398928,0.3780046111219004
Normal,0.0005744498911629781,0.0007360288728638575,0.0005223566507259548,0.000663224887826185,0.00048433262382996465,0.0006164202418861115,0.00044837988737359686,0.0005410370810993162,0.0004141269352981992,0.0005109744189313499,0.0015213464489866467,10.405157898888948,122.27539380465875,9.670905471803491e-05,0.00046756847070266637,4.908893303507142e-05,0.00021235498733216526,0.00016326605429709386,0.2775439003361733
Normal,0.00028437464810724956,0.0003536622495156354,0.00026490648070296184,0.00034887052671511693,0.00023482341487499045,0.0003011081365594704,0.0002125150558862367,0.00026428151883124847,0.00019658321093215365,0.00024229180067507843,0.0010507034302773609,6.819171346393894,49.32573870559936,5.782593778500478e-05,0.0003894701196174982,2.534661123309353e-05,0.00016138957893956963,0.0001360429677064761,0.5745703781865784
